vehicle,ts,fuel,ign,speed,n_msg,label,split
V23,2025-11-13 17:05:00,7.103,1.0,100.82,155,0,train
V23,2025-11-13 17:10:00,7.023,1.0,83.02,133,0,train
V23,2025-11-13 17:15:00,8.0,1.0,11.34,20,1,train
V23,2025-11-13 17:20:00,51.519,1.0,66.17,94,1,train
V23,2025-11-13 17:25:00,51.279,1.0,30.73,53,0,train
V23,2025-11-13 17:30:00,52.0,1.0,0.0,1,0,train
V23,2025-11-13 17:35:00,52.0,1.0,1.35,2,0,train
V23,2025-11-13 17:40:00,52.0,1.0,1.33,11,0,train
V23,2025-11-13 17:45:00,52.0,1.0,1.35,10,0,train
V23,2025-11-13 17:50:00,52.0,1.0,1.5,10,0,train
V23,2025-11-13 17:55:00,52.0,1.0,0.0,1,0,train
V23,2025-11-19 01:05:00,0.0,0.0,0.0,1,0,train
V23,2025-11-19 06:15:00,27.0,0.833,1.82,6,0,train
V23,2025-11-19 06:20:00,26.415,1.0,28.01,33,0,train
V23,2025-11-19 06:25:00,26.0,1.0,56.01,95,0,train
V23,2025-11-19 06:30:00,25.728,1.0,102.26,155,0,train
V23,2025-11-19 06:35:00,24.789,1.0,100.94,152,0,train
V23,2025-11-19 06:40:00,24.865,1.0,89.2,158,0,train
V23,2025-11-19 06:45:00,24.383,1.0,97.2,154,0,train
V23,2025-11-19 06:50:00,23.084,1.0,86.75,131,0,train
V23,2025-11-19 06:55:00,23.0,1.0,48.44,72,0,train
V23,2025-11-19 07:00:00,23.0,1.0,57.83,63,0,train
V23,2025-11-19 07:05:00,23.0,1.0,30.78,38,0,train
V23,2025-11-19 07:10:00,22.0,1.0,32.05,22,0,train
V23,2025-11-19 07:15:00,22.0,1.0,37.67,79,0,train
V23,2025-11-19 07:20:00,22.0,1.0,8.75,10,0,train
V23,2025-11-19 07:25:00,22.0,1.0,27.54,24,0,train
V23,2025-11-19 07:30:00,21.786,1.0,27.84,42,0,train
V23,2025-11-19 07:35:00,21.0,1.0,28.24,16,0,train
V23,2025-11-19 07:40:00,21.0,1.0,33.21,55,0,train
V23,2025-11-19 07:45:00,21.0,1.0,49.58,103,0,train
V23,2025-11-19 07:50:00,20.384,1.0,68.9,112,0,train
V23,2025-11-19 07:55:00,20.0,1.0,92.76,139,0,train
V23,2025-11-19 08:00:00,19.373,1.0,94.88,142,0,train
V23,2025-11-19 08:05:00,18.297,1.0,95.56,145,0,train
V23,2025-11-19 08:10:00,17.523,1.0,105.03,151,0,train
V23,2025-11-19 08:15:00,16.561,1.0,99.32,148,0,train
V23,2025-11-19 08:20:00,16.0,1.0,94.88,139,0,train
V23,2025-11-19 08:25:00,15.161,1.0,103.61,149,0,train
V23,2025-11-19 08:30:00,14.007,1.0,102.73,152,0,train
V23,2025-11-19 08:35:00,13.132,1.0,105.03,152,0,train
V23,2025-11-19 08:40:00,12.064,1.0,104.79,152,0,train
V23,2025-11-19 08:45:00,11.025,1.0,101.94,151,0,train
V23,2025-11-19 08:50:00,10.066,1.0,96.95,151,0,train
V23,2025-11-19 08:55:00,8.177,1.0,100.94,151,0,train
V23,2025-11-19 09:00:00,7.0,1.0,98.28,152,0,train
V23,2025-11-19 09:05:00,6.775,1.0,100.55,151,0,train
V23,2025-11-19 09:10:00,33.957,1.0,22.51,23,1,train
V23,2025-11-19 09:15:00,51.167,1.0,104.95,152,1,train
V23,2025-11-19 09:20:00,51.33,1.0,90.43,133,1,train
V23,2025-11-19 09:25:00,51.513,1.0,20.75,15,1,train
V23,2025-11-19 09:30:00,50.0,1.0,2.5,2,0,train
V23,2025-11-19 09:35:00,50.0,1.0,1.09,13,0,train
V23,2025-11-19 09:40:00,50.0,1.0,0.0,2,0,train
V23,2025-11-19 09:45:00,50.0,1.0,0.0,1,0,train
V23,2025-11-19 09:50:00,50.0,1.0,18.09,19,0,train
V23,2025-11-19 09:55:00,50.0,1.0,0.0,1,0,train
V23,2025-11-19 10:00:00,50.0,1.0,1.43,7,0,train
V23,2025-11-19 10:05:00,50.8,1.0,1.27,10,0,train
V23,2025-11-19 10:10:00,51.005,1.0,31.82,38,0,train
V23,2025-11-19 10:15:00,50.612,1.0,92.34,129,0,train
V23,2025-11-19 10:20:00,50.0,1.0,76.88,116,0,train
V23,2025-11-19 10:25:00,50.0,1.0,65.76,81,0,train
V23,2025-11-19 10:30:00,50.0,0.981,40.95,52,0,train
V23,2025-11-19 10:35:00,50.0,1.0,36.15,60,0,train
V23,2025-11-19 10:40:00,49.022,1.0,23.1,45,0,train
V23,2025-11-19 10:45:00,49.0,1.0,1.19,8,0,train
V23,2025-11-19 10:50:00,49.0,1.0,2.28,10,0,train
V23,2025-11-19 11:00:00,0.0,0.0,0.0,1,0,train
V23,2025-11-19 11:25:00,49.0,0.952,12.24,21,0,train
V23,2025-11-19 11:30:00,49.0,1.0,13.27,37,0,train
V23,2025-11-19 11:35:00,49.0,1.0,10.72,9,0,train
V23,2025-11-19 11:40:00,0.0,0.0,0.0,1,0,train
V23,2025-11-19 11:55:00,49.0,1.0,4.58,11,0,train
V23,2025-11-19 12:00:00,0.0,1.0,0.0,1,0,train
V23,2025-11-19 12:05:00,48.969,1.0,16.37,16,0,train
V23,2025-11-19 12:10:00,0.0,0.0,0.0,1,0,train
V23,2025-11-19 12:45:00,49.0,1.0,14.82,22,0,train
V23,2025-11-19 12:50:00,49.0,1.0,1.62,10,0,train
V23,2025-11-19 12:55:00,49.0,1.0,0.0,1,0,train
V23,2025-11-19 13:00:00,49.0,1.0,2.76,10,0,train
V23,2025-11-19 13:05:00,48.167,1.0,3.23,12,0,train
V23,2025-11-19 13:10:00,48.0,1.0,1.71,15,0,train
V23,2025-11-19 13:15:00,48.0,1.0,20.87,32,0,train
V23,2025-11-19 13:20:00,48.0,1.0,1.54,14,0,train
V23,2025-11-19 13:25:00,48.0,0.95,19.99,20,0,train
V23,2025-11-19 13:30:00,47.838,1.0,42.65,80,0,train
V23,2025-11-19 13:35:00,47.0,1.0,83.01,110,0,train
V23,2025-11-19 13:40:00,46.675,1.0,93.22,138,0,train
V23,2025-11-19 13:45:00,46.093,1.0,83.13,107,0,train
V23,2025-11-19 13:50:00,45.634,1.0,44.99,41,0,train
V23,2025-11-19 13:55:00,44.842,1.0,98.23,139,0,train
V23,2025-11-19 14:00:00,44.0,1.0,86.38,127,0,train
V23,2025-11-19 14:05:00,43.558,1.0,86.61,120,0,train
V23,2025-11-19 14:10:00,43.0,1.0,55.86,68,0,train
V23,2025-11-19 14:15:00,43.0,1.0,1.73,3,0,train
V23,2025-11-19 14:20:00,42.75,1.0,1.52,12,0,train
V23,2025-11-19 14:25:00,42.0,1.0,1.22,9,0,train
V23,2025-11-19 14:30:00,42.0,1.0,22.76,40,0,train
V23,2025-11-19 14:35:00,42.0,1.0,1.3,4,0,train
V23,2025-11-19 14:40:00,41.0,1.0,0.0,1,0,train
V23,2025-11-19 14:45:00,41.0,1.0,1.19,7,0,train
V23,2025-11-19 14:50:00,41.0,1.0,1.17,7,0,train
V23,2025-11-19 14:55:00,41.0,1.0,0.0,1,0,train
V23,2025-11-19 15:00:00,41.0,1.0,0.0,1,0,train
V23,2025-11-19 15:05:00,40.858,1.0,75.53,120,0,train
V23,2025-11-19 15:10:00,40.016,1.0,89.05,125,0,train
V23,2025-11-19 15:15:00,40.0,1.0,57.04,104,0,train
V23,2025-11-19 15:20:00,40.0,1.0,91.42,144,0,train
V23,2025-11-19 15:25:00,39.872,1.0,55.58,94,0,train
V23,2025-11-19 15:30:00,39.0,1.0,0.89,7,0,train
V23,2025-11-19 15:35:00,39.0,1.0,59.77,106,0,train
V23,2025-11-19 15:40:00,38.597,1.0,88.62,124,0,train
V23,2025-11-19 15:45:00,38.0,1.0,50.16,93,0,train
V23,2025-11-19 15:50:00,37.243,1.0,90.43,141,0,train
V23,2025-11-19 15:55:00,36.538,1.0,100.28,145,0,train
V23,2025-11-19 16:00:00,36.0,1.0,74.17,91,0,train
V23,2025-11-19 16:05:00,35.0,1.0,85.6,128,0,train
V23,2025-11-19 16:10:00,34.32,1.0,83.93,147,0,train
V23,2025-11-19 16:15:00,34.0,1.0,65.52,96,0,train
V23,2025-11-19 16:20:00,33.75,1.0,31.35,68,0,train
V23,2025-11-19 16:25:00,33.0,1.0,26.03,46,0,train
V23,2025-11-19 16:30:00,33.0,1.0,1.94,9,0,train
V23,2025-11-19 16:35:00,33.0,1.0,1.26,8,0,train
V23,2025-11-19 16:40:00,33.0,1.0,2.67,3,0,train
V23,2025-11-19 16:45:00,32.83,1.0,27.3,49,0,train
V23,2025-11-19 16:50:00,32.0,1.0,23.18,35,0,train
V23,2025-11-19 16:55:00,32.0,1.0,2.26,9,0,train
V23,2025-11-19 17:00:00,32.0,1.0,34.72,64,0,train
V23,2025-11-19 17:05:00,31.969,1.0,33.48,32,0,train
V23,2025-12-02 02:50:00,0.0,0.0,0.0,1,0,train
V23,2025-12-02 07:20:00,10.0,1.0,27.52,32,0,train
V23,2025-12-02 07:25:00,10.0,1.0,62.14,119,0,train
V23,2025-12-02 07:30:00,7.919,1.0,101.42,158,0,train
V23,2025-12-02 07:35:00,7.0,1.0,57.45,82,0,train
V23,2025-12-02 07:40:00,7.464,1.0,24.39,56,0,train
V23,2025-12-02 07:45:00,7.0,1.0,43.21,72,0,train
V23,2025-12-02 07:50:00,7.0,1.0,36.76,14,0,train
V23,2025-12-02 08:05:00,7.0,1.0,42.05,36,0,train
V23,2025-12-02 08:10:00,7.0,1.0,29.29,46,0,train
V23,2025-12-02 08:15:00,7.0,1.0,25.74,50,0,train
V23,2025-12-02 08:20:00,6.964,1.0,23.62,50,0,train
V23,2025-12-02 08:25:00,6.245,1.0,25.04,49,0,train
V23,2025-12-02 08:30:00,6.0,1.0,26.31,31,0,train
V23,2025-12-02 08:35:00,0.0,0.0,0.0,1,0,train
V23,2025-12-02 09:15:00,6.0,1.0,0.4,8,0,train
V23,2025-12-02 12:25:00,0.0,0.0,0.0,1,0,train
V23,2025-12-02 15:40:00,6.0,1.0,2.05,4,0,train
V23,2025-12-02 15:45:00,6.0,1.0,11.66,38,0,train
V23,2025-12-02 15:50:00,6.0,1.0,6.99,26,0,train
V23,2025-12-02 15:55:00,6.0,1.0,9.01,33,0,train
V23,2025-12-02 16:00:00,6.0,1.0,21.38,51,0,train
V23,2025-12-02 16:05:00,5.977,1.0,12.93,44,0,train
V23,2025-12-02 16:10:00,5.051,1.0,18.36,39,0,train
V23,2025-12-02 16:15:00,5.0,1.0,11.15,48,0,train
V23,2025-12-02 16:20:00,5.0,1.0,25.71,51,0,train
V23,2025-12-02 16:25:00,5.0,1.0,24.04,42,0,train
V23,2025-12-02 16:30:00,5.0,1.0,28.03,55,0,train
V23,2025-12-02 16:35:00,4.34,1.0,35.6,53,0,train
V23,2025-12-02 16:40:00,4.0,1.0,39.74,51,0,train
V23,2025-12-02 16:45:00,47.975,1.0,63.52,73,1,train
V23,2025-12-02 16:50:00,48.455,1.0,31.18,44,1,train
V23,2025-12-02 16:55:00,48.0,1.0,5.5,4,0,train
V23,2025-12-02 17:00:00,47.097,1.0,29.12,31,0,train
V23,2025-12-02 19:55:00,47.0,0.95,35.42,20,0,train
V23,2025-12-02 20:00:00,47.0,1.0,83.9,139,0,train
V23,2025-12-02 20:05:00,46.755,1.0,55.82,98,0,train
V23,2025-12-02 20:10:00,46.0,1.0,37.34,75,0,train
V23,2025-12-02 20:15:00,46.0,1.0,5.95,2,0,train
V23,2025-12-02 20:20:00,0.0,0.0,0.0,1,0,train
V23,2025-12-02 20:30:00,46.0,1.0,53.25,61,0,train
V23,2025-12-02 20:35:00,46.0,1.0,55.12,81,0,train
V23,2025-12-02 20:40:00,45.009,1.0,76.64,116,0,train
V23,2025-12-02 20:45:00,45.0,1.0,43.93,42,0,train
V23,2025-12-17 02:20:00,0.0,0.0,0.0,1,0,train
V23,2025-12-17 08:30:00,6.0,1.0,0.0,2,0,train
V23,2025-12-17 08:35:00,6.75,1.0,5.78,12,0,train
V23,2025-12-17 08:40:00,6.292,1.0,31.89,65,0,train
V23,2025-12-17 08:45:00,6.0,1.0,47.77,77,0,train
V23,2025-12-17 08:50:00,6.0,1.0,1.5,3,0,train
V23,2025-12-17 08:55:00,50.979,1.0,40.55,62,1,train
V23,2025-12-17 09:00:00,50.982,1.0,23.62,73,1,train
V23,2025-12-17 09:05:00,51.025,1.0,15.18,40,1,train
V23,2025-12-17 09:10:00,50.512,1.0,19.72,41,0,train
V23,2025-12-17 09:15:00,50.0,1.0,26.71,61,0,train
V23,2025-12-17 09:20:00,50.0,1.0,17.1,37,0,train
V23,2025-12-17 09:25:00,50.0,1.0,1.31,12,0,train
V23,2025-12-17 09:30:00,50.0,1.0,1.64,5,0,train
V23,2025-12-17 09:35:00,50.0,1.0,2.17,6,0,train
V23,2025-12-17 09:40:00,51.0,1.0,3.11,7,0,train
V23,2025-12-17 09:45:00,51.0,1.0,0.0,3,0,train
V23,2025-12-17 10:15:00,50.0,1.0,2.9,4,0,train
V23,2025-12-17 10:20:00,50.0,1.0,26.07,54,0,train
V23,2025-12-17 10:25:00,50.0,1.0,20.65,62,0,train
V23,2025-12-17 10:30:00,49.75,1.0,37.56,68,0,train
V23,2025-12-17 10:35:00,49.0,1.0,25.83,43,0,train
V23,2025-12-17 10:40:00,49.0,1.0,6.89,14,0,train
V23,2025-12-17 10:45:00,49.0,1.0,2.04,9,0,train
V23,2025-12-17 10:50:00,49.0,1.0,0.0,1,0,train
V23,2025-12-17 10:55:00,48.0,0.667,0.0,3,0,train
V23,2025-12-17 11:00:00,48.0,1.0,3.33,3,0,train
V23,2025-12-17 11:05:00,48.197,1.0,17.21,39,0,train
V23,2025-12-17 11:10:00,48.0,1.0,22.63,23,0,train
V23,2025-12-17 11:15:00,0.0,0.0,0.0,1,0,train
V23,2025-12-17 11:25:00,48.0,1.0,1.77,13,0,train
V23,2025-12-17 11:30:00,48.412,1.0,1.59,17,0,train
V23,2025-12-17 11:35:00,49.0,1.0,1.26,9,0,train
V23,2025-12-17 11:40:00,49.0,1.0,34.33,35,0,train
V23,2025-12-17 11:45:00,49.0,1.0,36.53,38,0,train
V23,2025-12-17 11:50:00,49.0,1.0,40.73,24,0,train
V23,2025-12-17 11:55:00,48.396,1.0,28.84,53,0,train
V23,2025-12-17 12:00:00,48.0,1.0,11.58,15,0,train
V23,2025-12-17 12:05:00,48.0,1.0,1.85,4,0,train
V23,2025-12-17 12:10:00,48.802,1.0,26.6,40,0,train
V23,2025-12-17 12:15:00,48.0,1.0,51.31,80,0,train
V23,2025-12-17 12:20:00,47.574,1.0,33.83,54,0,train
V23,2025-12-17 12:25:00,47.0,1.0,2.7,8,0,train
V23,2025-12-17 12:30:00,47.0,1.0,1.98,12,0,train
V23,2025-12-17 12:35:00,47.0,1.0,2.02,12,0,train
V23,2025-12-17 12:40:00,47.0,1.0,2.17,8,0,train
V23,2025-12-17 12:45:00,46.556,1.0,1.6,9,0,train
V23,2025-12-17 12:50:00,46.0,1.0,2.25,8,0,train
V23,2025-12-17 12:55:00,46.0,1.0,7.69,18,0,train
V23,2025-12-17 13:00:00,46.0,1.0,23.36,36,0,train
V23,2025-12-17 13:05:00,46.0,1.0,0.0,1,0,train
V23,2025-12-17 13:10:00,46.05,1.0,2.9,4,0,train
V23,2025-12-17 13:15:00,46.159,1.0,20.54,44,0,train
V23,2025-12-17 13:20:00,46.0,1.0,2.03,12,0,train
V23,2025-12-17 13:25:00,47.0,1.0,0.0,2,0,train
V23,2025-12-17 13:30:00,47.0,1.0,0.0,1,0,train
V23,2025-12-17 13:35:00,47.0,1.0,0.0,1,0,train
V23,2025-12-17 13:40:00,47.0,1.0,1.51,7,0,train
V23,2025-12-17 13:45:00,47.0,1.0,20.41,15,0,train
V23,2025-12-17 13:50:00,46.642,1.0,29.44,60,0,train
V23,2025-12-17 13:55:00,46.0,1.0,72.12,130,0,train
V23,2025-12-17 14:00:00,45.328,1.0,69.88,102,0,train
V23,2025-12-17 14:05:00,45.0,1.0,70.48,78,0,train
V23,2025-12-17 14:10:00,44.39,1.0,67.97,73,0,train
V23,2025-12-17 14:15:00,44.0,1.0,3.15,22,0,train
V23,2025-12-17 14:20:00,44.0,1.0,24.61,36,0,train
V23,2025-12-17 14:25:00,43.048,1.0,38.77,63,0,train
V23,2025-12-17 14:30:00,43.0,1.0,53.61,76,0,train
V23,2025-12-17 14:35:00,43.0,1.0,5.27,23,0,train
V23,2025-12-17 14:40:00,42.145,1.0,53.81,69,0,train
V23,2025-12-17 14:45:00,42.0,1.0,29.61,43,0,train
V23,2025-12-17 14:50:00,41.342,1.0,40.61,59,0,train
V23,2025-12-17 14:55:00,41.0,1.0,30.57,47,0,train
V23,2025-12-17 15:00:00,40.512,1.0,19.56,43,0,train
V23,2025-12-17 15:05:00,40.0,1.0,65.54,121,0,train
V23,2025-12-17 15:10:00,39.809,1.0,34.22,55,0,train
V23,2025-12-17 15:15:00,40.0,1.0,17.47,6,0,train
V23,2025-12-17 15:55:00,39.012,1.0,40.72,44,0,train
V23,2025-12-17 16:00:00,38.929,1.0,88.12,140,0,train
V23,2025-12-17 16:05:00,38.0,1.0,95.32,144,0,train
V23,2025-12-17 16:10:00,36.919,1.0,64.7,88,0,train
V23,2025-12-17 16:15:00,36.0,1.0,66.78,105,0,train
V23,2025-12-17 16:20:00,35.577,1.0,94.63,142,0,train
V23,2025-12-17 16:25:00,34.737,1.0,84.16,118,0,train
V23,2025-12-17 16:30:00,34.0,1.0,74.6,102,0,train
V23,2025-12-17 16:35:00,33.126,1.0,68.43,101,0,train
V23,2025-12-17 16:40:00,33.0,1.0,62.98,101,0,train
V23,2025-12-17 16:45:00,33.0,1.0,48.93,98,0,train
V23,2025-12-17 16:50:00,32.01,1.0,55.78,97,0,train
V23,2025-12-17 16:55:00,32.0,1.0,71.1,108,0,train
V23,2025-12-17 17:00:00,31.3,1.0,84.03,119,0,train
V23,2025-12-17 17:05:00,31.0,1.0,71.79,108,0,train
V23,2025-12-17 17:10:00,30.758,1.0,51.37,95,0,train
V23,2025-12-17 17:15:00,30.0,1.0,57.0,93,0,train
V23,2025-12-17 17:20:00,29.941,1.0,71.69,124,0,train
V23,2025-12-17 17:25:00,29.136,1.0,75.21,112,0,train
V23,2025-12-17 17:30:00,29.0,1.0,49.23,68,0,train
V23,2025-12-17 17:35:00,29.0,1.0,38.94,73,0,train
V23,2025-12-17 17:40:00,28.762,1.0,21.1,55,0,train
V23,2025-12-17 17:45:00,28.0,1.0,41.17,90,0,train
V23,2025-12-17 17:50:00,28.0,1.0,38.78,45,0,train
V23,2025-12-17 17:55:00,28.0,1.0,0.0,1,0,train
V23,2025-12-17 18:00:00,28.0,1.0,9.65,15,0,train
V23,2025-12-17 18:05:00,27.388,1.0,39.28,80,0,train
V23,2025-12-17 18:10:00,27.0,1.0,41.05,73,0,train
V23,2025-12-17 18:15:00,27.0,1.0,0.0,4,0,train
V23,2025-12-17 18:20:00,27.032,1.0,19.48,31,0,train
V23,2025-12-17 18:25:00,27.076,1.0,40.13,66,0,train
V23,2025-12-17 18:30:00,27.0,1.0,48.39,72,0,train
V23,2025-12-17 18:35:00,25.933,1.0,73.84,105,0,train
V23,2025-12-17 18:40:00,25.769,1.0,79.61,119,0,train
V23,2025-12-17 18:45:00,25.096,1.0,64.97,104,0,train
V23,2025-12-17 18:50:00,25.217,1.0,73.47,120,0,train
V23,2025-12-17 18:55:00,24.539,1.0,81.89,115,0,train
V23,2025-12-17 19:00:00,24.0,1.0,68.54,110,0,train
V23,2025-12-17 19:05:00,23.138,1.0,80.44,87,0,train
V23,2025-12-17 19:10:00,23.0,1.0,4.94,20,0,train
V23,2025-12-17 19:15:00,22.344,1.0,27.85,32,0,train
V23,2025-12-17 19:20:00,22.0,1.0,61.33,113,0,train
V23,2025-12-17 19:25:00,22.0,1.0,61.56,102,0,train
V23,2025-12-17 19:30:00,21.202,1.0,68.73,99,0,train
V23,2025-12-17 19:35:00,21.0,1.0,75.43,104,0,train
V23,2025-12-17 19:40:00,20.568,1.0,94.61,148,0,train
V23,2025-12-17 19:45:00,19.283,1.0,100.17,145,0,train
V23,2025-12-17 19:50:00,19.0,1.0,84.43,132,0,train
V23,2025-12-17 19:55:00,19.0,1.0,97.77,148,0,train
V23,2025-12-17 20:00:00,18.147,1.0,98.52,156,0,train
V23,2025-12-17 20:05:00,17.586,1.0,66.47,87,0,train
V23,2025-12-17 20:10:00,17.0,1.0,15.8,31,0,train
V23,2025-12-18 02:15:00,0.0,0.0,0.0,1,0,train
V23,2025-12-18 06:40:00,17.0,1.0,0.0,1,0,train
V23,2025-12-18 06:45:00,16.222,0.9,7.57,10,0,train
V23,2025-12-18 06:50:00,16.0,1.0,46.49,76,0,train
V23,2025-12-18 06:55:00,15.906,1.0,87.11,159,0,train
V23,2025-12-18 07:00:00,14.717,1.0,99.83,150,0,train
V23,2025-12-18 07:05:00,14.0,1.0,61.52,145,0,train
V23,2025-12-18 07:10:00,13.416,1.0,61.92,106,0,train
V23,2025-12-18 07:15:00,13.0,1.0,40.16,71,0,train
V23,2025-12-18 07:20:00,13.0,1.0,0.0,2,0,train
V23,2025-12-18 07:25:00,0.0,0.0,0.0,1,0,train
V23,2025-12-18 07:30:00,13.0,1.0,0.0,1,0,train
V23,2025-12-18 07:35:00,13.0,1.0,0.0,1,0,train
V23,2025-12-18 07:40:00,12.0,1.0,7.72,5,0,train
V23,2025-12-18 07:45:00,12.0,1.0,4.47,13,0,train
V23,2025-12-18 07:50:00,12.0,1.0,2.7,3,0,train
V23,2025-12-18 07:55:00,12.0,1.0,0.0,2,0,train
V23,2025-12-18 08:00:00,12.0,1.0,0.0,1,0,train
V23,2025-12-18 08:05:00,12.0,1.0,0.0,1,0,train
V23,2025-12-18 08:10:00,12.0,1.0,20.05,21,0,train
V23,2025-12-18 08:15:00,12.0,1.0,0.0,1,0,train
V23,2025-12-18 09:15:00,12.0,0.857,2.37,7,0,train
V23,2025-12-18 09:20:00,12.0,1.0,1.43,6,0,train
V23,2025-12-18 09:25:00,11.0,1.0,2.64,8,0,train
V23,2025-12-18 09:30:00,11.0,1.0,0.0,1,0,train
V23,2025-12-18 09:35:00,11.0,1.0,5.88,5,0,train
V23,2025-12-18 09:40:00,11.0,1.0,4.05,13,0,train
V23,2025-12-18 09:45:00,11.0,1.0,1.7,7,0,train
V23,2025-12-18 09:50:00,11.0,1.0,33.94,69,0,train
V23,2025-12-18 09:55:00,10.029,1.0,23.8,41,0,train
V23,2025-12-18 10:00:00,10.0,1.0,26.74,57,0,train
V23,2025-12-18 10:05:00,10.0,1.0,22.43,41,0,train
V23,2025-12-18 10:10:00,10.0,1.0,1.08,5,0,train
V23,2025-12-18 10:15:00,8.0,1.0,1.85,4,0,train
V23,2025-12-18 10:20:00,8.0,1.0,0.0,1,0,train
V23,2025-12-18 10:30:00,8.0,1.0,7.7,9,0,train
V23,2025-12-18 10:35:00,8.0,1.0,41.7,57,0,train
V23,2025-12-18 10:40:00,9.786,1.0,12.15,28,0,train
V23,2025-12-18 10:45:00,8.222,1.0,1.46,9,0,train
V23,2025-12-18 10:50:00,52.0,1.0,1.39,9,2,train
V23,2025-12-18 10:55:00,51.34,1.0,17.18,43,0,train
V23,2025-12-18 11:00:00,51.171,1.0,32.51,42,0,train
V23,2025-12-18 11:05:00,51.213,1.0,58.31,97,0,train
V23,2025-12-18 11:10:00,51.0,1.0,22.05,28,0,train
V23,2025-12-18 11:15:00,51.0,1.0,1.9,4,0,train
V23,2025-12-18 11:20:00,50.0,1.0,0.0,2,0,train
V23,2025-12-18 11:25:00,50.0,1.0,0.0,1,0,train
V23,2025-12-18 11:30:00,50.0,1.0,0.0,1,0,train
V23,2025-12-18 11:35:00,50.0,1.0,0.0,2,0,train
V23,2025-12-18 11:40:00,50.0,1.0,13.75,13,0,train
V23,2025-12-18 11:45:00,50.0,1.0,29.44,39,0,train
V23,2025-12-18 11:50:00,50.0,1.0,2.75,10,0,train
V23,2025-12-18 11:55:00,50.0,1.0,2.74,8,0,train
V23,2025-12-18 12:15:00,50.0,0.938,11.84,16,0,train
V23,2025-12-18 12:20:00,50.0,1.0,11.24,36,0,train
V23,2025-12-18 12:25:00,50.667,1.0,1.11,12,0,train
V23,2025-12-18 12:55:00,51.0,1.0,19.56,7,0,train
V23,2025-12-18 13:00:00,51.214,1.0,5.24,14,0,train
V23,2025-12-18 13:05:00,52.0,1.0,1.59,11,0,train
V23,2025-12-18 13:10:00,52.0,1.0,1.57,10,0,train
V23,2025-12-18 13:15:00,52.0,1.0,2.21,7,0,train
V23,2025-12-18 13:20:00,52.0,1.0,1.75,4,0,train
V23,2025-12-18 13:25:00,52.0,1.0,0.62,5,0,train
V23,2025-12-18 13:30:00,52.0,1.0,2.63,7,0,train
V23,2025-12-18 13:35:00,52.0,1.0,0.0,2,0,train
V23,2025-12-18 13:40:00,51.033,1.0,29.6,67,0,train
V23,2025-12-18 13:45:00,50.585,1.0,42.1,65,0,train
V23,2025-12-18 13:50:00,50.0,1.0,73.78,132,0,train
V23,2025-12-18 13:55:00,50.0,1.0,65.4,84,0,train
V23,2025-12-18 14:00:00,49.582,1.0,59.22,82,0,train
V23,2025-12-18 14:05:00,49.0,1.0,60.02,91,0,train
V23,2025-12-18 14:10:00,49.0,1.0,2.59,7,0,train
V23,2025-12-18 14:15:00,49.0,1.0,0.0,1,0,train
V23,2025-12-18 14:20:00,49.333,1.0,0.0,3,0,train
V23,2025-12-18 14:55:00,50.0,0.923,11.98,13,0,train
V23,2025-12-18 15:00:00,50.0,1.0,22.44,37,0,train
V23,2025-12-18 15:05:00,50.0,1.0,4.11,7,0,train
V23,2025-12-18 15:10:00,50.0,1.0,0.0,1,0,train
V23,2025-12-18 15:15:00,50.0,1.0,0.0,1,0,train
V23,2025-12-18 15:20:00,50.0,1.0,29.04,16,0,train
V23,2025-12-18 15:25:00,50.0,1.0,11.39,13,0,train
V23,2025-12-18 15:30:00,50.0,1.0,1.5,4,0,train
V23,2025-12-18 15:35:00,50.0,1.0,0.0,1,0,train
V23,2025-12-18 15:40:00,50.0,1.0,0.0,1,0,train
V23,2025-12-18 15:45:00,49.0,1.0,27.43,23,0,train
V23,2025-12-18 15:50:00,49.0,1.0,66.67,120,0,train
V23,2025-12-18 15:55:00,48.256,1.0,83.6,118,0,train
V23,2025-12-18 16:00:00,47.235,1.0,74.82,102,0,train
V23,2025-12-18 16:05:00,46.399,1.0,61.41,84,0,train
V23,2025-12-18 16:10:00,46.0,0.978,40.48,46,0,train
V23,2025-12-18 16:15:00,45.508,1.0,45.12,83,0,train
V23,2025-12-18 16:20:00,45.0,1.0,46.14,80,0,train
V23,2025-12-18 16:25:00,44.195,1.0,58.63,96,0,train
V23,2025-12-18 16:30:00,44.0,1.0,66.74,102,0,train
V23,2025-12-18 16:35:00,43.309,1.0,89.78,130,0,train
V23,2025-12-18 16:40:00,43.0,1.0,63.29,64,0,train
V23,2025-12-18 16:45:00,42.091,1.0,34.13,55,0,train
V23,2025-12-18 16:50:00,42.0,1.0,53.52,90,0,train
V23,2025-12-18 16:55:00,41.8,1.0,68.71,120,0,train
V23,2025-12-18 17:00:00,41.0,1.0,69.87,90,0,train
V23,2025-12-18 17:05:00,41.0,1.0,45.14,65,0,train
V23,2025-12-18 17:10:00,40.899,1.0,42.48,79,0,train
V23,2025-12-18 17:15:00,40.0,1.0,22.97,40,0,train
V23,2025-12-18 17:20:00,40.0,1.0,2.02,8,0,train
V23,2025-12-18 17:25:00,40.0,1.0,1.2,6,0,train
V23,2025-12-18 17:30:00,40.0,1.0,18.15,23,0,train
V23,2025-12-18 17:35:00,40.0,1.0,0.0,1,0,train
